
114,114,1,936,DOWN,80,true,4,107,[398/426/736/361],[121/105/80/84],[RIGHT/UP/LEFT/UP],4,24,114,2,1360,725,,114,LEFT,,114,985,false
115,115,1,1211,RIGHT,95,true,4,171,[395/379/739/358],[141/139/95/123],[LEFT/LEFT/RIGHT/LEFT],4,88,102,1,1530,777,,115,RIGHT,,115,665,false
116,116,1,1223,RIGHT,113,true,4,159,[389/333/652/352],[147/157/113/141],[LEFT/UP/UP/LEFT],4,76,99,1,1560,789,,116,RIGHT,,116,665,false
117,117,1,1259,RIGHT,119,true,4,123,[321/198/543/247],[147/163/119/162],[UP/LEFT/UP/UP],4,40,90,1,1650,825,,117,UP,,117,345,false
118,118,1,984,UP,101,true,4,87,[206/180/391/15],[129/145/101/153],[RIGHT/LEFT/RIGHT/LEFT],4,60,81,1,1740,861,,118,LEFT,,118,205,false
119,119,1,972,LEFT,119,true,4,75,[212/129/397/9],[147/139/119/141],[RIGHT/UP/RIGHT/LEFT],4,72,80,1,1750,873,,119,LEFT,,119,185,false
120,120,1,960,LEFT,113,true,4,63,[118/93/310/3],[141/133/113/123],[UP/UP/UP/LEFT],4,84,77,1,1780,885,,120,LEFT,,120,225,false
121,121,1,948,LEFT,105,true,4,51,[82/24/274/91],[148/127/130/105],[UP/RIGHT/UP/DOWN],4,96,74,1,1810,897,,121,LEFT,,121,165,false
122,122,1,936,LEFT,87,true,4,39,[52/30/143/127],[142/121/114/87],[LEFT/RIGHT/UP/DOWN],16,97,72,1,1830,909,,122,LEFT,,122,125,false
123,123,2,728,LEFT,75,true,4,87,[106/5/296/661],[95/115/79/75],[UP/LEFT/UP/UP],24,84,177,3,480,301,,123,LEFT,,123,165,false
124,124,2,960,DOWN,75,true,4,39,[38/152/204/444],[153/101/127/75],[LEFT/RIGHT/RIGHT/UP],4,48,173,3,520,349,,124,LEFT,,124,785,false
125,125,2,1211,RIGHT,100,true,4,171,[25/312/124/121],[152/100/165/124],[RIGHT/UP/DOWN/UP],4,88,155,2,750,425,,125,UP,,125,125,false
126,126,3,1271,LEFT,93,true,4,171,[699/394/349/500],[93/128/144/124],[RIGHT/LEFT/LEFT/RIGHT],4,88,191,3,340,142,,126,LEFT,,126,865,false
127,127,3,1259,LEFT,111,true,4,159,[668/388/301/506],[111/134/162/130],[UP/LEFT/UP/RIGHT],4,76,188,3,370,154,,127,LEFT,,127,865,false
128,128,3,1223,LEFT,104,true,4,123,[594/315/98/426],[104/160/144/140],[RIGHT/UP/UP/UP],4,40,179,3,460,190,,128,LEFT,,128,745,false
129,129,3,1211,LEFT,98,true,4,111,[578/279/18/388],[98/154/138/134],[UP/UP/LEFT/RIGHT],4,28,176,3,490,202,,129,LEFT,,129,685,false
130,130,3,936,RIGHT,81,true,4,175,[489/273/17/389],[81/129/103/112],[RIGHT/DOWN/RIGHT/LEFT],4,92,164,2,660,254,,130,UP,,130,145,false
131,131,3,834,LEFT,99,true,4,67,[322/131/36/82],[99/115/139/135],[UP/UP/RIGHT/UP],4,104,158,2,720,362,,131,LEFT,,131,145,false
132,132,3,1271,LEFT,90,true,4,171,[696/397/352/497],[90/131/141/127],[RIGHT/LEFT/LEFT/RIGHT],4,88,186,3,390,145,,132,LEFT,,132,805,false
133,133,3,1259,LEFT,108,true,4,159,[702/391/319/503],[108/137/159/133],[RIGHT/LEFT/UP/RIGHT],4,76,183,3,420,157,,133,LEFT,,133,805,false
134,134,3,1223,LEFT,101,true,4,123,[591/333/116/438],[101/157/141/137],[RIGHT/UP/UP/UP],4,40,177,3,480,193,,134,LEFT,,134,745,false
135,135,3,1211,LEFT,95,true,4,111,[597/297/80/414],[95/151/135/131],[RIGHT/UP/UP/UP],4,28,174,3,510,205,,135,LEFT,,135,685,false
136,136,3,936,RIGHT,84,true,4,175,[492/291/20/386],[84/129/100/109],[RIGHT/DOWN/RIGHT/LEFT],4,92,162,2,680,257,,136,UP,,136,145,false
137,137,3,810,UP,78,true,4,163,[498/327/110/380],[78/111/82/103],[RIGHT/DOWN/DOWN/LEFT],4,80,159,2,710,269,,137,UP,,137,105,false
138,138,3,834,LEFT,102,true,4,67,[304/113/39/55],[102/118/142/138],[UP/UP/RIGHT/LEFT],4,104,155,2,750,365,,138,LEFT,,138,205,false
139,139,3,810,LEFT,103,true,4,43,[137/64/51/43],[103/119/130/122],[UP/RIGHT/RIGHT/LEFT],16,80,150,2,800,389,,139,UP,,139,145,false
140,140,3,691,UP,97,true,4,31,[101/70/57/37],[97/105/113/104],[UP/RIGHT/RIGHT/LEFT],4,68,150,2,800,401,,140,LEFT,,140,145,false
141,141,3,1271,LEFT,89,true,4,171,[695/398/353/496],[89/132/140/128],[RIGHT/DOWN/LEFT/RIGHT],4,88,191,3,340,146,,141,LEFT,,141,865,false
142,142,3,1259,LEFT,107,true,4,159,[701/392/325/502],[107/138/158/134],[RIGHT/LEFT/UP/RIGHT],4,76,188,3,370,158,,142,LEFT,,142,865,false
143,143,3,1223,LEFT,100,true,4,123,[590/374/122/442],[100/156/140/136],[RIGHT/LEFT/UP/UP],4,40,179,3,460,194,,143,LEFT,,143,725,false
144,144,3,1211,LEFT,94,true,4,111,[596/303/86/418],[94/150/134/130],[RIGHT/UP/UP/UP],4,28,176,3,490,206,,144,LEFT,,144,665,false
145,145,3,1271,LEFT,105,true,4,39,[551/67/54/40],[105/143/151/165],[UP/RIGHT/RIGHT/LEFT],4,128,159,2,710,394,,145,LEFT,,145,185,false
146,146,3,1259,LEFT,123,true,4,27,[446/73/94/34],[123/149/157/183],[UP/RIGHT/DOWN/LEFT],4,140,159,2,710,406,,146,LEFT,,146,185,false
147,147,3,1271,LEFT,93,true,4,171,[503/843/298/360],[121/93/133/133],[LEFT/RIGHT/DOWN/LEFT],4,88,179,3,460,173,,147,LEFT,,147,785,false
148,148,3,1259,LEFT,87,true,4,159,[497/799/334/354],[139/87/145/151],[LEFT/UP/DOWN/LEFT],4,76,176,3,490,185,,148,LEFT,,148,785,false
149,149,3,1223,LEFT,93,true,4,123,[453/725/381/259],[121/93/149/139],[UP/RIGHT/LEFT/UP],16,40,168,3,570,221,,149,LEFT,,149,745,false
150,150,3,1211,LEFT,87,true,4,111,[429/731/375/128],[115/87/143/127],[UP/RIGHT/LEFT/UP],4,28,168,3,570,233,,150,LEFT,,150,745,false
151,151,3,936,RIGHT,76,true,4,175,[357/732/374/122],[88/76/121/92],[LEFT/LEFT/DOWN/DOWN],4,92,156,2,740,285,,151,UP,,151,205,false
152,152,3,1259,LEFT,85,true,4,27,[35/179/187/584],[182/175/174/85],[RIGHT/LEFT/LEFT/UP],4,140,162,2,680,413,,152,LEFT,,152,365,false
153,153,2,1271,LEFT,96,true,4,171,[846/316/357/492],[96/136/136/132],[RIGHT/DOWN/LEFT/RIGHT],4,88,157,3,680,327,,153,LEFT,,153,845,false
154,154,2,1259,LEFT,90,true,4,159,[787/396/351/498],[90/142/154/138],[UP/LEFT/LEFT/RIGHT],4,76,154,3,710,339,,154,LEFT,,154,785,false
155,155,2,1223,LEFT,96,true,4,123,[704/378/165/516],[96/152/136/132],[LEFT/LEFT/UP/RIGHT],4,40,145,3,800,375,,155,LEFT,,155,405,false
156,156,2,1211,LEFT,90,true,4,111,[645/327/110/434],[90/146/130/126],[UP/UP/UP/UP],4,28,142,3,830,387,,156,LEFT,,156,345,false
157,157,3,972,RIGHT,79,true,4,66,[640/364/106/115],[79/99/155/125],[UP/RIGHT/UP/DOWN],4,128,161,2,690,265,,157,RIGHT,,157,205,false
158,158,3,984,RIGHT,73,true,4,54,[583/370/56/146],[73/117/149/131],[UP/RIGHT/LEFT/RIGHT],4,128,160,2,700,277,,158,RIGHT,,158,185,false
159,159,3,1008,RIGHT,85,true,4,30,[454/284/44/158],[85/129/137/118],[UP/UP/LEFT/RIGHT],4,104,154,2,760,301,,159,RIGHT,,159,225,false
160,160,3,1020,RIGHT,79,true,4,18,[430/248/38/164],[79/125/131/112],[UP/UP/LEFT/RIGHT],16,92,152,2,780,313,,160,UP,,160,185,false
161,161,3,883,UP,73,true,4,6,[387/184/32/116],[73/117/125/106],[RIGHT/LEFT/LEFT/UP],4,80,152,2,780,325,,161,LEFT,,161,185,false
